source_url,title,authors,abstract_url,pdf_url,submitted_date
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,LFPO: Likelihood-Free Policy Optimization for Masked Diffusion Models,"Chenxing Wei,Jiazhen Kang,Hong Wang,Jianqing Zhang,Hao Jiang,Xiaolong Xu,Ningyuan Sun,Ying He,F. Richard Yu,Yao Shu,Bo Jiang",https://arxiv.org/abs/2603.01563,https://arxiv.orghttps://arxiv.org/pdf/2603.01563,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=300,State-Action Inpainting Diffuser for Continuous Control with Delay,"Dongqi Han,Wei Wang,Enze Zhang,Dongsheng Li",https://arxiv.org/abs/2603.01553,https://arxiv.orghttps://arxiv.org/pdf/2603.01553,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,CosmicWeb-21cm array: A New Radio Observation Array Design for 21cm Cosmology,"Jiancheng Wang,Jirong Mao,Xiangming Cheng,Yigong Zhang,Jie Su,Xiaogu Zhong,Min Wang,Zhigang Zhang,Qingwei Wang,Yonghua Xu,Zhixuan Li,Longhua Qin,Zhengjun Zhang",https://arxiv.org/abs/2603.01529,https://arxiv.orghttps://arxiv.org/pdf/2603.01529,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,Scalable Multi-Task Low-Rank Model Adaptation,"Zichen Tian,Antoine Ledent,Qianru Sun",https://arxiv.org/abs/2603.01526,https://arxiv.orghttps://arxiv.org/pdf/2603.01526,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,Training Dynamics of Softmax Self-Attention: Fast Global Convergence via Preconditioning,"Gautam Goel,Mahdi Soltanolkotabi,Peter Bartlett",https://arxiv.org/abs/2603.01514,https://arxiv.orghttps://arxiv.org/pdf/2603.01514,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,GAC: Stabilizing Asynchronous RL Training for LLMs via Gradient Alignment Control,"Haofeng Xu,Junwei Su,Yukun Tian,Lansong Diao,Zhengping Qian,Chuan Wu",https://arxiv.org/abs/2603.01501,https://arxiv.orghttps://arxiv.org/pdf/2603.01501,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,Inference-Time Safety For Code LLMs Via Retrieval-Augmented Revision,"Manisha Mukherjee,Vincent J. Hellendoorn",https://arxiv.org/abs/2603.01494,https://arxiv.orghttps://arxiv.org/pdf/2603.01494,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,A SUPERB-Style Benchmark of Self-Supervised Speech Models for Audio Deepfake Detection,"Hashim Ali,Nithin Sai Adupa,Surya Subramani,Hafiz Malik",https://arxiv.org/abs/2603.01482,https://arxiv.orghttps://arxiv.org/pdf/2603.01482,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,Reconstructing Content via Collaborative Attention to Improve Multimodal Embedding Quality,"Jiahan Chen,Da Li,Hengran Zhang,Yinqiong Cai,Lixin Su,Jiafeng Guo,Daiting Shi,Dawei Yin,Keping Bi",https://arxiv.org/abs/2603.01471,https://arxiv.orghttps://arxiv.org/pdf/2603.01471,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,Randomized Kiring Believer for Parallel Bayesian Optimization with Regret Bounds,"Shuhei Sugiura,Ichiro Takeuchi,Shion Takeno",https://arxiv.org/abs/2603.01470,https://arxiv.orghttps://arxiv.org/pdf/2603.01470,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,Wild Bootstrap Inference for Non-Negative Matrix Factorization with Random Effects,Kenichi Satoh,https://arxiv.org/abs/2603.01468,https://arxiv.orghttps://arxiv.org/pdf/2603.01468,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,PhysFormer: A Physics-Embedded Generative Model for Physically Self-Consistent Spectral Synthesis,"Siqi Wang,Mengmeng Zhang,Yude Bu,Chaozhou Mou",https://arxiv.org/abs/2603.01459,https://arxiv.orghttps://arxiv.org/pdf/2603.01459,"Submitted2 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,SEAnet: A DeepLearningArchitecture for Data Series Similarity Search,"Qitong Wang,Themis Palpanas",https://arxiv.org/abs/2603.01448,https://arxiv.orghttps://arxiv.org/pdf/2603.01448,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,Autoregressive Synthesis of Sparse and Semi-Structured Mixed-Type Data,"Thomas Rückstieß,Robin Vujanic",https://arxiv.org/abs/2603.01444,https://arxiv.orghttps://arxiv.org/pdf/2603.01444,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,SeaVIS: Sound-Enhanced Association for Online Audio-Visual Instance Segmentation,"Yingjian Zhu,Ying Wang,Yuyang Hong,Ruohao Guo,Kun Ding,Xin Gu,Bin Fan,Shiming Xiang",https://arxiv.org/abs/2603.01431,https://arxiv.orghttps://arxiv.org/pdf/2603.01431,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,On the Stability Connection Between Discrete-Time Algorithms and Their Resolution ODEs: Applications to Min-Max Optimisation,"Amir Ali Farzin,Yuen-Man Pun,Philipp Braun,Iman Shames",https://arxiv.org/abs/2603.01430,https://arxiv.orghttps://arxiv.org/pdf/2603.01430,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,Tackling multiphysics problems via finite element-guided physics-informed operatorlearning,"Yusuke Yamazaki,Reza Najian Asl,Markus Apel,Mayu Muramatsu,Shahed Rezaei",https://arxiv.org/abs/2603.01420,https://arxiv.orghttps://arxiv.org/pdf/2603.01420,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,MIST-RL: Mutation-based Incremental Suite Testing via ReinforcementLearning,"Sicheng Zhu,Jiajun Wang,Jiawei Ai,Xin Li",https://arxiv.org/abs/2603.01409,https://arxiv.orghttps://arxiv.org/pdf/2603.01409,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,One Operator to Rule Them All? On Boundary-Indexed Operator Families in Neural PDE Solvers,Lennon J. Shikhman,https://arxiv.org/abs/2603.01406,https://arxiv.orghttps://arxiv.org/pdf/2603.01406,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,Quasar: Quantized Self-Speculative Acceleration for Rapid Inference via Memory-Efficient Verification,"Guang Huang,Zeyi Wen",https://arxiv.org/abs/2603.01399,https://arxiv.orghttps://arxiv.org/pdf/2603.01399,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,Invariant-Stratified Propagation for Expressive Graph Neural Networks,"Asela Hevapathige,Ahad N. Zehmakan,Asiri Wijesinghe,Saman Halgamuge",https://arxiv.org/abs/2603.01388,https://arxiv.orghttps://arxiv.org/pdf/2603.01388,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,3BASiL: An Algorithmic Framework for Sparse plus Low-Rank Compression of LLMs,"Mehdi Makni,Xiang Meng,Rahul Mazumder",https://arxiv.org/abs/2603.01376,https://arxiv.orghttps://arxiv.org/pdf/2603.01376,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,Words & Weights: Streamlining Multi-Turn Interactions via Co-Adaptation,"Chenxing Wei,Hong Wang,Ying He,Zhongxiang Dai,Bo Jiang,F. Richard Yu,Yao Shu",https://arxiv.org/abs/2603.01375,https://arxiv.orghttps://arxiv.org/pdf/2603.01375,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,Causal Neural Probabilistic Circuits,"Weixin Chen,Han Zhao",https://arxiv.org/abs/2603.01372,https://arxiv.orghttps://arxiv.org/pdf/2603.01372,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,DUEL: Exact Likelihood for Masked Diffusion via Deterministic Unmasking,"Gilad Turok,Chris De Sa,Volodymyr Kuleshov",https://arxiv.org/abs/2603.01367,https://arxiv.orghttps://arxiv.org/pdf/2603.01367,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,Align and Filter: Improving Performance in Asynchronous On-Policy RL,"Homayoun Honari,Roger Creus Castanyer,Michael Przystupa,Michael Noukhovitch,Pablo Samuel Castro,Glen Berseth",https://arxiv.org/abs/2603.01365,https://arxiv.orghttps://arxiv.org/pdf/2603.01365,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,Fed-GAME: Personalized FederatedLearningwith Graph Attention Mixture-of-Experts For Time-Series Forecasting,"Yi Li,Han Liu,Mingfeng Fan,Guo Chen,Chaojie Li,Biplab Sikdar",https://arxiv.org/abs/2603.01363,https://arxiv.orghttps://arxiv.org/pdf/2603.01363,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,Constructing Synthetic Instruction Datasets for Improving Reasoning in Domain-Specific LLMs: A Case Study in the Japanese Financial Domain,"Yuma Okochi,Fabio Milentiansen Sim,Tomoyasu Okada",https://arxiv.org/abs/2603.01353,https://arxiv.orghttps://arxiv.org/pdf/2603.01353,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,UTICA: Multi-Objective Self-Distllation Foundation Model Pretraining for Time Series Classification,"Yessin Moakher,Youssef Attia El Hili,Vasilii Feofanov",https://arxiv.org/abs/2603.01348,https://arxiv.orghttps://arxiv.org/pdf/2603.01348,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,Relatively Smart: A New Approach for Instance-OptimalLearning,"Shaddin Dughmi,Alireza F. Pour",https://arxiv.org/abs/2603.01346,https://arxiv.orghttps://arxiv.org/pdf/2603.01346,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,SubstratumGraphEnv: ReinforcementLearningEnvironment (RLE) for Modeling System Attack Paths,"Bahirah Adewunmi,Edward Raff,Sanjay Purushotham",https://arxiv.org/abs/2603.01340,https://arxiv.orghttps://arxiv.org/pdf/2603.01340,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,Causal Effects with Unobserved Unit Types in Interacting Human-AI Systems,"William Overman,Sadegh Shirani,Mohsen Bayati",https://arxiv.org/abs/2603.01339,https://arxiv.orghttps://arxiv.org/pdf/2603.01339,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,Adaptive Estimation and Inference in Conditional Moment Models via the Discrepancy Principle,"Jiyuan Tan,Vasilis Syrgkanis",https://arxiv.org/abs/2603.01337,https://arxiv.orghttps://arxiv.org/pdf/2603.01337,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,Provable and Practical In-Context Policy Optimization for Self-Improvement,"Tianrun Yu,Yuxiao Yang,Zhaoyang Wang,Kaixiang Zhao,Porter Jenkins,Xuchao Zhang,Chetan Bansal,Huaxiu Yao,Weitong Zhang",https://arxiv.org/abs/2603.01335,https://arxiv.orghttps://arxiv.org/pdf/2603.01335,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,MetaState: Persistent Working Memory for Discrete Diffusion Language Models,"Kejing Xia,Mingzhe Li,Lixuan Wei,Zhenbang Du,Xiangchi Yuan,Qirui Jin,Wenke Lee",https://arxiv.org/abs/2603.01331,https://arxiv.orghttps://arxiv.org/pdf/2603.01331,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,SWE-Adept: An LLM-Based Agentic Framework for Deep Codebase Analysis and Structured Issue Resolution,"Kang He,Kaushik Roy",https://arxiv.org/abs/2603.01327,https://arxiv.orghttps://arxiv.org/pdf/2603.01327,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,Truth as a Trajectory: What Internal Representations Reveal About Large Language Model Reasoning,"Hamed Damirchi,Ignacio Meza De la Jara,Ehsan Abbasnejad,Afshar Shamsi,Zhen Zhang,Javen Shi",https://arxiv.org/abs/2603.01326,https://arxiv.orghttps://arxiv.org/pdf/2603.01326,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,From GEV to ResLogit: Spatially Correlated Discrete Choice Models for Pedestrian Movement Prediction,"Rulla Al-Haideri,Bilal Farooq",https://arxiv.org/abs/2603.01325,https://arxiv.orghttps://arxiv.org/pdf/2603.01325,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,"PAC Guarantees for ReinforcementLearning: Sample Complexity, Coverage, and Structure",Joshua Steier,https://arxiv.org/abs/2603.01309,https://arxiv.orghttps://arxiv.org/pdf/2603.01309,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,GPU-friendly and Linearly Convergent First-order Methods for Certifying Optimal $k$-sparse GLMs,"Jiachang Liu,Andrea Lodi,Soroosh Shafiee",https://arxiv.org/abs/2603.01306,https://arxiv.orghttps://arxiv.org/pdf/2603.01306,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,Nonconvex Latent Optimally Partitioned Block-Sparse Recovery via Log-Sum and Minimax Concave Penalties,"Takanobu Furuhashi,Hiroki Kuroda,Masahiro Yukawa,Qibin Zhao,Hidekata Hontani,Tatsuya Yokota",https://arxiv.org/abs/2603.01304,https://arxiv.orghttps://arxiv.org/pdf/2603.01304,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,I Can't Believe It's Not Robust: Catastrophic Collapse of Safety Classifiers under Embedding Drift,"Subramanyam Sahoo,Vinija Jain,Divya Chaudhary,Aman Chadha",https://arxiv.org/abs/2603.01297,https://arxiv.orghttps://arxiv.org/pdf/2603.01297,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,Theoretical Perspectives on Data Quality and Synergistic Effects in Pre- and Post-Training Reasoning Models,"Adel Javanmard,Baharan Mirzasoleiman,Vahab Mirrokni",https://arxiv.org/abs/2603.01293,https://arxiv.orghttps://arxiv.org/pdf/2603.01293,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,Integrating LTL Constraints into PPO for Safe ReinforcementLearning,"Maifang Zhang,Hang Yu,Qian Zuo,Cheng Wang,Vaishak Belle,Fengxiang He",https://arxiv.org/abs/2603.01292,https://arxiv.orghttps://arxiv.org/pdf/2603.01292,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,JailNewsBench: Multi-Lingual and Regional Benchmark for Fake News Generation under Jailbreak Attacks,"Masahiro Kaneko,Ayana Niwa,Timothy Baldwin",https://arxiv.org/abs/2603.01291,https://arxiv.orghttps://arxiv.org/pdf/2603.01291,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,Opponent State Inference Under Partial Observability: An HMM-POMDP Framework for 2026 Formula 1 Energy Strategy,Kalliopi Kleisarchaki,https://arxiv.org/abs/2603.01290,https://arxiv.orghttps://arxiv.org/pdf/2603.01290,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,Attention Smoothing Is All You Need For Unlearning,"Saleh Zare Zade,Xiangyu Zhou,Sijia Liu,Dongxiao Zhu",https://arxiv.org/abs/2603.01285,https://arxiv.orghttps://arxiv.org/pdf/2603.01285,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,Beyond Reward: A Bounded Measure of Agent Environment Coupling,"Wael Hafez,Cameron Reid,Amit Nazeri",https://arxiv.org/abs/2603.01283,https://arxiv.orghttps://arxiv.org/pdf/2603.01283,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,The Impact of Battery Cell Configuration on Electric Vehicle Performance: An XGBoost-Based Classification with SHAP Interpretability,"Santanam Wishal,Louis Filiepe Tio Jansel,Matthew Abednego Inkiriwang,Jason Sebastian",https://arxiv.org/abs/2603.01275,https://arxiv.orghttps://arxiv.org/pdf/2603.01275,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,GlassMol: Interpretable Molecular Property Prediction with Concept Bottleneck Models,"Oscar Rivera,Ziqing Wang,Matthieu Dagommer,Abhishek Pandey,Kaize Ding",https://arxiv.org/abs/2603.01274,https://arxiv.orghttps://arxiv.org/pdf/2603.01274,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,VoxKnesset: A Large-Scale Longitudinal Hebrew Speech Dataset for Aging Speaker Modeling,"Yanir Marmor,Arad Zulti,David Krongauz,Adam Gabet,Yoad Snapir,Yair Lifshitz,Eran Segal",https://arxiv.org/abs/2603.01270,https://arxiv.orghttps://arxiv.org/pdf/2603.01270,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=350,S2O: Enhancing Adversarial Training with Second-Order Statistics of Weights,"Gaojie Jin,Xinping Yi,Wei Huang,Sven Schewe,Xiaowei Huang",https://arxiv.org/abs/2603.01264,https://arxiv.orghttps://arxiv.org/pdf/2603.01264,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=400,"MOSAIC: A Unified Platform for Cross-Paradigm Comparison and Evaluation of Homogeneous and Heterogeneous Multi-Agent RL, LLM, VLM, and Human Decision-Makers","Abdulhamid M. Mousa,Yu Fu,Rakhmonberdi Khajiev,Jalaledin M. Azzabi,Abdulkarim M. Mousa,Peng Yang,Yunusa Haruna,Ming Liu",https://arxiv.org/abs/2603.01260,https://arxiv.orghttps://arxiv.org/pdf/2603.01260,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=400,AgilePruner: An Empirical Study of Attention and Diversity for Adaptive Visual Token Pruning in Large Vision-Language Models,"Changwoo Baek,Jouwon Song,Sohyeon Kim,Kyeongbo Kong",https://arxiv.org/abs/2603.01236,https://arxiv.orghttps://arxiv.org/pdf/2603.01236,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=400,NEP-CG and NEP-AACG: Efficient coarse-grained and multiscale all-atom-coarse-grained neuroevolution potentials,"Zheyong Fan,Wenjun Zhang,Zhenhao Zhang,Ke Xu,Xuecheng Shao,Haikuan Dong",https://arxiv.org/abs/2603.01234,https://arxiv.orghttps://arxiv.org/pdf/2603.01234,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=400,Monocular 3D Object Position Estimation with VLMs for Human-Robot Interaction,"Ari Wahl,Dorian Gawlinski,David Przewozny,Paul Chojecki,Felix Bießmann,Sebastian Bosse",https://arxiv.org/abs/2603.01224,https://arxiv.orghttps://arxiv.org/pdf/2603.01224,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=400,LearnHard Problems During RL with Reference Guided Fine-tuning,"Yangzhen Wu,Shanda Li,Zixin Wen,Xin Zhou,Ameet Talwalkar,Yiming Yang,Wenhao Huang,Tianle Cai",https://arxiv.org/abs/2603.01223,https://arxiv.orghttps://arxiv.org/pdf/2603.01223,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=400,Generative AI & Fictionality: How Novels Power Large Language Models,"Edwin Roland,Richard Jean So",https://arxiv.org/abs/2603.01220,https://arxiv.orghttps://arxiv.org/pdf/2603.01220,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=400,Deep-layeredmachineshave a built-in Occam's razor,Thomas M. A. Fink,https://arxiv.org/abs/2603.01217,https://arxiv.orghttps://arxiv.org/pdf/2603.01217,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=400,Reasoning Boosts Opinion Alignment in LLMs,"Frédéric Berdoz,Yann Billeter,Yann Vonlanthen,Roger Wattenhofer",https://arxiv.org/abs/2603.01214,https://arxiv.orghttps://arxiv.org/pdf/2603.01214,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=400,Can AI Agents Agree?,"Frédéric Berdoz,Leonardo Rugli,Roger Wattenhofer",https://arxiv.org/abs/2603.01213,https://arxiv.orghttps://arxiv.org/pdf/2603.01213,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=400,AgentsLearnTheir Runtime: Interpreter Persistence as Training-Time Semantics,"Victor May,Aaditya Salgarkar,Yishan Wang,Diganta Misra,Huu Nguyen",https://arxiv.org/abs/2603.01209,https://arxiv.orghttps://arxiv.org/pdf/2603.01209,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=400,Subliminal Signals in Preference Labels,"Isotta Magistrali,Frédéric Berdoz,Sam Dauncey,Roger Wattenhofer",https://arxiv.org/abs/2603.01204,https://arxiv.orghttps://arxiv.org/pdf/2603.01204,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=400,OperatorLearningUsing Weak Supervision from Walk-on-Spheres,"Hrishikesh Viswanath,Hong Chul Nam,Xi Deng,Julius Berner,Anima Anandkumar,Aniket Bera",https://arxiv.org/abs/2603.01193,https://arxiv.orghttps://arxiv.org/pdf/2603.01193,"Submitted3 March, 2026;v1submitted 1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=400,Grokking as a Phase Transition between Competing Basins: a SingularLearningTheory Approach,"Ben Cullen,Sergio Estan-Ruiz,Riya Danait,Jiayi Li",https://arxiv.org/abs/2603.01192,https://arxiv.orghttps://arxiv.org/pdf/2603.01192,"Submitted3 March, 2026;v1submitted 1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=400,Scaling oflearningtime for high dimensional inputs,Carlos Stein Brito,https://arxiv.org/abs/2603.01184,https://arxiv.orghttps://arxiv.org/pdf/2603.01184,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=400,Extending Adaptive Cruise Control withMachineLearningIntrusion Detection Systems,"Lotfi Ben Othmane,Yasaswini Konapalli,Naga Prudhvi Mareedu",https://arxiv.org/abs/2603.01173,https://arxiv.orghttps://arxiv.org/pdf/2603.01173,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=400,PARWiS: Winner determination under shoestring budgets using active pairwise comparisons,Shailendra Bhandari,https://arxiv.org/abs/2603.01171,https://arxiv.orghttps://arxiv.org/pdf/2603.01171,"Submitted1 March, 2026;originally announcedMarch 2026."
https://arxiv.org/search/?query=machine%20learning&searchtype=all&abstracts=show&order=-announced_date_first&size=50&start=400,TripleSumm: Adaptive Triple-Modality Fusion for Video Summarization,"Sumin Kim,Hyemin Jeong,Mingu Kang,Yejin Kim,Yoori Oh,Joonseok Lee",https://arxiv.org/abs/2603.01169,https://arxiv.orghttps://arxiv.org/pdf/2603.01169,"Submitted1 March, 2026;originally announcedMarch 2026."
